trialcode	stimulusitem2	stimulusitem3	response
self_neg_pos	Good_9	Bad_8	6
self_neg_pos	Good_1	Bad_1	4
self_neg_pos	Good_3	Bad_7	3
self_neg_pos	Good_4	Bad_10	4
self_neg_pos	Good_7	Bad_6	5
self_pos_pos	Good_3	Good_4	12
self_pos_pos	Good_2	Good_3	8
self_pos_pos	Good_3	Good_3	6
self_pos_pos	Good_10	Good_4	9
self_pos_pos	Good_5	Good_9	8
self_pos_pos	Good_9	Good_8	11
self_pos_pos	Good_4	Good_4	7
self_pos_pos	Good_6	Good_1	9
self_pos_pos	Good_10	Good_10	5
self_pos_pos	Good_5	Good_5	8
self_neg_neg	Bad_9	Bad_6	3
self_neg_neg	Bad_1	Bad_8	11
self_neg_neg	Bad_5	Bad_4	5
self_neg_neg	Bad_10	Bad_4	13
self_neg_neg	Bad_4	Bad_10	7
self_neg_neg	Bad_4	Bad_8	6
self_neg_neg	Bad_1	Bad_5	7
self_neg_neg	Bad_3	Bad_3	3
self_neg_neg	Bad_5	Bad_2	7
self_neg_neg	Bad_8	Bad_3	10
self_pos_neg	Bad_10	Good_5	5
self_pos_neg	Bad_5	Good_6	8
self_pos_neg	Bad_1	Good_1	5
self_pos_neg	Bad_7	Good_7	1
self_pos_neg	Bad_9	Good_2	8
self_pos_neg	Bad_4	Good_3	4
self_pos_neg	Bad_2	Good_7	0
self_pos_neg	Bad_2	Good_3	5
self_pos_neg	Bad_4	Good_9	5
self_pos_neg	Bad_10	Good_5	3
self_neg_pos	Good_4	Bad_9	4
self_neg_pos	Good_5	Bad_8	3
self_neg_pos	Good_4	Bad_9	1
self_neg_pos	Good_6	Bad_8	-1
self_neg_pos	Good_10	Bad_2	4
self_neg_pos	Good_3	Bad_2	0
self_neg_pos	Good_2	Bad_9	7
self_neg_pos	Good_1	Bad_7	2
self_neg_pos	Good_5	Bad_9	3
self_neg_pos	Good_3	Bad_10	4
self_pos_pos	Good_9	Good_6	13
self_pos_pos	Good_2	Good_9	6
self_pos_pos	Good_5	Good_6	4
self_pos_pos	Good_2	Good_7	7
self_pos_pos	Good_7	Good_8	11
self_pos_pos	Good_1	Good_10	5
self_pos_pos	Good_4	Good_8	7
self_pos_pos	Good_10	Good_2	11
self_pos_pos	Good_10	Good_10	12
self_pos_pos	Good_7	Good_6	9
self_neg_neg	Bad_10	Bad_2	9
self_neg_neg	Bad_6	Bad_6	9
self_neg_neg	Bad_1	Bad_3	7
self_neg_neg	Bad_1	Bad_5	10
self_neg_neg	Bad_7	Bad_5	5
self_neg_neg	Bad_6	Bad_4	13
self_neg_neg	Bad_5	Bad_1	10
self_neg_neg	Bad_2	Bad_2	7
self_neg_neg	Bad_3	Bad_8	6
self_neg_neg	Bad_5	Bad_6	10
self_pos_neg	Bad_6	Good_2	2
self_pos_neg	Bad_4	Good_8	-2
self_pos_neg	Bad_9	Good_5	5
self_pos_neg	Bad_10	Good_8	7
self_pos_neg	Bad_4	Good_10	3
self_pos_neg	Bad_9	Good_6	-1
self_pos_neg	Bad_2	Good_7	3
self_pos_neg	Bad_4	Good_3	4
self_pos_neg	Bad_8	Good_8	2
self_pos_neg	Bad_3	Good_6	-1
self_neg_pos	Good_6	Bad_9	5
self_neg_pos	Good_6	Bad_2	3
self_neg_pos	Good_8	Bad_8	7
self_neg_pos	Good_8	Bad_4	1
self_neg_pos	Good_6	Bad_10	0
self_neg_pos	Good_2	Bad_3	1
self_neg_pos	Good_7	Bad_9	4
self_neg_pos	Good_2	Bad_9	-1
self_neg_pos	Good_8	Bad_2	3
self_neg_pos	Good_10	Bad_3	1
self_pos_pos	Good_10	Good_4	10
self_pos_pos	Good_7	Good_1	7
self_pos_pos	Good_8	Good_5	3
self_pos_pos	Good_8	Good_9	3
self_pos_pos	Good_6	Good_4	6
self_pos_pos	Good_6	Good_1	4
self_pos_pos	Good_1	Good_8	9
self_pos_pos	Good_5	Good_8	7
self_pos_pos	Good_10	Good_6	6
self_pos_pos	Good_10	Good_3	7
self_neg_neg	Bad_7	Bad_3	7
self_neg_neg	Bad_9	Bad_2	9
self_neg_neg	Bad_1	Bad_1	5
self_neg_neg	Bad_6	Bad_5	5
self_neg_neg	Bad_10	Bad_10	4
self_neg_neg	Bad_4	Bad_10	10
self_neg_neg	Bad_6	Bad_6	9
self_neg_neg	Bad_2	Bad_3	6
self_neg_neg	Bad_1	Bad_6	11
self_neg_neg	Bad_7	Bad_6	6
self_pos_neg	Bad_7	Good_2	5
self_pos_neg	Bad_5	Good_5	7
self_pos_neg	Bad_10	Good_2	6
self_pos_neg	Bad_4	Good_1	-1
self_pos_neg	Bad_1	Good_3	0
self_pos_neg	Bad_7	Good_9	2
self_pos_neg	Bad_4	Good_4	0
self_pos_neg	Bad_7	Good_1	1
self_pos_neg	Bad_9	Good_5	1
self_pos_neg	Bad_3	Good_5	4
self_neg_pos	Good_2	Bad_8	1
self_neg_pos	Good_8	Bad_2	3
self_neg_pos	Good_3	Bad_10	3
self_neg_pos	Good_7	Bad_5	5
self_neg_pos	Good_8	Bad_2	1
self_neg_pos	Good_6	Bad_2	3
self_neg_pos	Good_5	Bad_8	0
self_neg_pos	Good_10	Bad_2	4
self_neg_pos	Good_2	Bad_3	6
self_neg_pos	Good_5	Bad_5	-1
self_pos_pos	Good_8	Good_5	11
self_pos_pos	Good_8	Good_4	5
self_pos_pos	Good_8	Good_5	3
self_pos_pos	Good_10	Good_8	5
self_pos_pos	Good_2	Good_7	3
self_pos_pos	Good_7	Good_8	4
self_pos_pos	Good_1	Good_4	11
self_pos_pos	Good_4	Good_1	12
self_pos_pos	Good_7	Good_3	6
self_pos_pos	Good_8	Good_9	6
self_neg_neg	Bad_5	Bad_6	10
self_neg_neg	Bad_3	Bad_7	11
self_neg_neg	Bad_10	Bad_7	8
self_neg_neg	Bad_2	Bad_10	9
self_neg_neg	Bad_6	Bad_3	7
self_neg_neg	Bad_3	Bad_1	6
self_neg_neg	Bad_9	Bad_3	6
self_neg_neg	Bad_1	Bad_10	8
self_neg_neg	Bad_1	Bad_1	9
self_neg_neg	Bad_7	Bad_8	6
self_pos_neg	Bad_4	Good_8	3
self_pos_neg	Bad_5	Good_7	4
self_pos_neg	Bad_6	Good_5	7
self_pos_neg	Bad_2	Good_9	4
self_pos_neg	Bad_9	Good_3	5
self_pos_neg	Bad_4	Good_7	-2
self_pos_neg	Bad_2	Good_9	2
self_pos_neg	Bad_3	Good_1	1
self_pos_neg	Bad_9	Good_5	5
self_pos_neg	Bad_4	Good_7	2
self_neg_pos	Good_10	Bad_5	2
self_neg_pos	Good_1	Bad_5	4
self_neg_pos	Good_10	Bad_6	1
self_neg_pos	Good_6	Bad_5	4
self_neg_pos	Good_10	Bad_5	2
self_neg_pos	Good_1	Bad_10	1
self_neg_pos	Good_8	Bad_6	-1
self_neg_pos	Good_10	Bad_9	4
self_neg_pos	Good_8	Bad_10	0
self_neg_pos	Good_8	Bad_1	7
self_pos_pos	Good_9	Good_1	6
self_pos_pos	Good_4	Good_7	10
self_pos_pos	Good_1	Good_4	7
self_pos_pos	Good_8	Good_7	9
self_pos_pos	Good_7	Good_5	13
self_pos_pos	Good_1	Good_5	10
self_pos_pos	Good_3	Good_3	8
self_pos_pos	Good_4	Good_10	11
self_pos_pos	Good_1	Good_5	5
self_pos_pos	Good_9	Good_10	7
self_neg_neg	Bad_9	Bad_9	8
self_neg_neg	Bad_1	Bad_4	4
self_neg_neg	Bad_4	Bad_2	8
self_neg_neg	Bad_6	Bad_5	11
self_neg_neg	Bad_3	Bad_1	9
self_neg_neg	Bad_7	Bad_5	9
self_neg_neg	Bad_7	Bad_2	4
self_neg_neg	Bad_8	Bad_7	6
self_neg_neg	Bad_6	Bad_10	7
self_neg_neg	Bad_5	Bad_2	6
self_pos_neg	Bad_10	Good_3	5
self_pos_neg	Bad_10	Good_2	1
self_pos_neg	Bad_8	Good_3	8
self_pos_neg	Bad_8	Good_10	4
self_pos_neg	Bad_9	Good_5	1
self_pos_neg	Bad_5	Good_8	6
self_pos_neg	Bad_7	Good_1	2
self_pos_neg	Bad_9	Good_10	3
self_pos_neg	Bad_2	Good_9	3
self_pos_neg	Bad_7	Good_10	8
self_neg_pos	Good_3	Bad_8	1
self_neg_pos	Good_1	Bad_3	4
self_neg_pos	Good_3	Bad_8	1
self_neg_pos	Good_1	Bad_5	3
self_neg_pos	Good_8	Bad_10	5
self_neg_pos	Good_8	Bad_6	2
self_neg_pos	Good_3	Bad_8	-1
self_neg_pos	Good_4	Bad_9	8
self_neg_pos	Good_8	Bad_7	6
self_neg_pos	Good_4	Bad_3	1
self_pos_pos	Good_10	Good_10	11
self_pos_pos	Good_8	Good_5	9
self_pos_pos	Good_1	Good_10	6
self_pos_pos	Good_4	Good_2	10
self_pos_pos	Good_4	Good_10	8
self_pos_pos	Good_1	Good_8	13
self_pos_pos	Good_5	Good_10	8
self_pos_pos	Good_6	Good_2	8
self_pos_pos	Good_7	Good_5	8
self_pos_pos	Good_6	Good_3	9
self_neg_neg	Bad_4	Bad_10	7
self_neg_neg	Bad_5	Bad_7	9
self_neg_neg	Bad_7	Bad_6	5
self_neg_neg	Bad_6	Bad_1	11
self_neg_neg	Bad_3	Bad_10	8
self_neg_neg	Bad_8	Bad_8	10
self_neg_neg	Bad_4	Bad_6	9
self_neg_neg	Bad_3	Bad_2	11
self_neg_neg	Bad_3	Bad_4	9
self_neg_neg	Bad_1	Bad_3	10
self_pos_neg	Bad_5	Good_6	4
self_pos_neg	Bad_3	Good_4	4
self_pos_neg	Bad_6	Good_9	2
self_pos_neg	Bad_1	Good_6	7
self_pos_neg	Bad_6	Good_4	5
self_pos_neg	Bad_3	Good_7	1
self_pos_neg	Bad_5	Good_8	3
self_pos_neg	Bad_8	Good_10	5
self_pos_neg	Bad_4	Good_4	4
self_pos_neg	Bad_4	Good_1	3
self_neg_pos	Good_6	Bad_8	4
self_neg_pos	Good_1	Bad_8	4
self_neg_pos	Good_9	Bad_8	0
self_neg_pos	Good_4	Bad_1	3
self_neg_pos	Good_5	Bad_6	-2
self_neg_pos	Good_10	Bad_2	2
self_neg_pos	Good_6	Bad_2	3
self_neg_pos	Good_10	Bad_10	3
self_neg_pos	Good_6	Bad_6	-1
self_neg_pos	Good_9	Bad_9	0
self_pos_pos	Good_7	Good_1	8
self_pos_pos	Good_6	Good_9	10
self_pos_pos	Good_1	Good_10	11
self_pos_pos	Good_10	Good_1	6
self_pos_pos	Good_9	Good_7	8
self_pos_pos	Good_1	Good_6	11
self_pos_pos	Good_5	Good_2	11
self_pos_pos	Good_2	Good_5	7
self_pos_pos	Good_8	Good_10	11
self_pos_pos	Good_5	Good_4	6
self_neg_neg	Bad_4	Bad_1	6
self_neg_neg	Bad_7	Bad_9	7
self_neg_neg	Bad_5	Bad_2	7
self_neg_neg	Bad_6	Bad_5	8
self_neg_neg	Bad_7	Bad_6	8
self_neg_neg	Bad_3	Bad_9	8
self_neg_neg	Bad_8	Bad_3	7
self_neg_neg	Bad_6	Bad_6	6
self_neg_neg	Bad_1	Bad_7	9
self_neg_neg	Bad_4	Bad_9	7
self_pos_neg	Bad_7	Good_8	-2
self_pos_neg	Bad_3	Good_3	6
self_pos_neg	Bad_3	Good_9	1
self_pos_neg	Bad_4	Good_1	1
self_pos_neg	Bad_5	Good_7	1
self_pos_neg	Bad_5	Good_10	2
self_pos_neg	Bad_7	Good_4	4
self_pos_neg	Bad_9	Good_10	1
self_pos_neg	Bad_1	Good_6	4
self_pos_neg	Bad_1	Good_3	8
self_neg_pos	Good_1	Bad_4	3
self_neg_pos	Good_4	Bad_2	1
self_neg_pos	Good_9	Bad_1	4
self_neg_pos	Good_3	Bad_6	3
self_neg_pos	Good_8	Bad_7	7
self_neg_pos	Good_5	Bad_7	4
self_neg_pos	Good_7	Bad_8	4
self_neg_pos	Good_9	Bad_6	6
self_neg_pos	Good_3	Bad_3	4
self_neg_pos	Good_3	Bad_4	4
self_pos_pos	Good_3	Good_4	9
self_pos_pos	Good_3	Good_8	8
self_pos_pos	Good_2	Good_6	11
self_pos_pos	Good_6	Good_8	7
self_pos_pos	Good_7	Good_10	6
self_pos_pos	Good_10	Good_4	6
self_pos_pos	Good_9	Good_4	4
self_pos_pos	Good_8	Good_3	7
self_pos_pos	Good_9	Good_9	7
self_pos_pos	Good_3	Good_4	6
self_neg_neg	Bad_5	Bad_4	9
self_neg_neg	Bad_8	Bad_5	6
self_neg_neg	Bad_5	Bad_7	7
self_neg_neg	Bad_5	Bad_2	8
self_neg_neg	Bad_10	Bad_10	9
self_neg_neg	Bad_5	Bad_4	8
self_neg_neg	Bad_10	Bad_6	7
self_neg_neg	Bad_8	Bad_2	6
self_neg_neg	Bad_10	Bad_3	4
self_neg_neg	Bad_8	Bad_6	9
self_pos_neg	Bad_2	Good_5	-1
self_pos_neg	Bad_1	Good_10	3
self_pos_neg	Bad_10	Good_1	3
self_pos_neg	Bad_10	Good_9	4
self_pos_neg	Bad_10	Good_6	3
self_pos_neg	Bad_8	Good_8	1
self_pos_neg	Bad_4	Good_10	0
self_pos_neg	Bad_9	Good_4	8
self_pos_neg	Bad_4	Good_4	2
self_pos_neg	Bad_7	Good_10	3
self_neg_pos	Good_5	Bad_1	2
self_neg_pos	Good_8	Bad_6	-1
self_neg_pos	Good_4	Bad_10	7
self_neg_pos	Good_6	Bad_5	5
self_neg_pos	Good_9	Bad_1	6
self_neg_pos	Good_4	Bad_1	4
self_neg_pos	Good_1	Bad_5	1
self_neg_pos	Good_8	Bad_6	2
self_neg_pos	Good_4	Bad_7	5
self_neg_pos	Good_3	Bad_5	5
self_pos_pos	Good_7	Good_9	10
self_pos_pos	Good_1	Good_2	7
self_pos_pos	Good_8	Good_3	11
self_pos_pos	Good_4	Good_6	10
self_pos_pos	Good_1	Good_4	11
self_pos_pos	Good_1	Good_2	11
self_pos_pos	Good_7	Good_3	13
self_pos_pos	Good_2	Good_2	6
self_pos_pos	Good_7	Good_1	5
self_pos_pos	Good_5	Good_3	10
self_neg_neg	Bad_9	Bad_9	6
self_neg_neg	Bad_2	Bad_7	9
self_neg_neg	Bad_6	Bad_2	8
self_neg_neg	Bad_5	Bad_5	10
self_neg_neg	Bad_1	Bad_10	8
self_neg_neg	Bad_3	Bad_5	6
self_neg_neg	Bad_5	Bad_7	6
self_neg_neg	Bad_10	Bad_5	5
self_neg_neg	Bad_10	Bad_7	4
self_neg_neg	Bad_2	Bad_9	7
self_pos_neg	Bad_9	Good_1	6
self_pos_neg	Bad_5	Good_7	1
self_pos_neg	Bad_1	Good_9	6
self_pos_neg	Bad_8	Good_7	1
self_pos_neg	Bad_7	Good_7	6
self_pos_neg	Bad_7	Good_9	2
self_pos_neg	Bad_7	Good_1	2
self_pos_neg	Bad_3	Good_8	2
self_pos_neg	Bad_2	Good_1	5
self_pos_neg	Bad_2	Good_5	6
self_neg_pos	Good_4	Bad_6	4
self_neg_pos	Good_7	Bad_6	2
self_neg_pos	Good_6	Bad_10	2
self_neg_pos	Good_8	Bad_6	1
self_neg_pos	Good_10	Bad_3	1
self_neg_pos	Good_7	Bad_8	3
self_neg_pos	Good_10	Bad_7	0
self_neg_pos	Good_3	Bad_5	7
self_neg_pos	Good_7	Bad_3	-2
self_neg_pos	Good_5	Bad_6	4
self_pos_pos	Good_7	Good_6	7
self_pos_pos	Good_2	Good_4	12
self_pos_pos	Good_5	Good_8	9
self_pos_pos	Good_6	Good_10	5
self_pos_pos	Good_1	Good_5	6
self_pos_pos	Good_8	Good_4	13
self_pos_pos	Good_9	Good_8	11
self_pos_pos	Good_1	Good_4	10
self_pos_pos	Good_1	Good_9	9
self_pos_pos	Good_3	Good_1	6
self_neg_neg	Bad_3	Bad_3	9
self_neg_neg	Bad_10	Bad_2	7
self_neg_neg	Bad_10	Bad_6	7
self_neg_neg	Bad_4	Bad_4	7
self_neg_neg	Bad_2	Bad_2	8
self_neg_neg	Bad_3	Bad_2	5
self_neg_neg	Bad_7	Bad_5	10
self_neg_neg	Bad_3	Bad_1	6
self_neg_neg	Bad_4	Bad_8	7
self_neg_neg	Bad_9	Bad_9	8
self_pos_neg	Bad_6	Good_7	7
self_pos_neg	Bad_2	Good_7	2
self_pos_neg	Bad_10	Good_2	4
self_pos_neg	Bad_3	Good_10	5
self_pos_neg	Bad_2	Good_4	6
self_pos_neg	Bad_5	Good_8	1
self_pos_neg	Bad_3	Good_8	-1
self_pos_neg	Bad_3	Good_8	1
self_pos_neg	Bad_4	Good_10	5
self_pos_neg	Bad_4	Good_4	7
self_neg_pos	Good_5	Bad_6	6
self_neg_pos	Good_9	Bad_5	-2
self_neg_pos	Good_5	Bad_5	4
self_neg_pos	Good_10	Bad_6	6
self_neg_pos	Good_9	Bad_2	-1
self_neg_pos	Good_7	Bad_7	6
self_neg_pos	Good_7	Bad_9	3
self_neg_pos	Good_7	Bad_7	0
self_neg_pos	Good_9	Bad_10	1
self_neg_pos	Good_5	Bad_2	4
self_pos_pos	Good_6	Good_3	7
self_pos_pos	Good_3	Good_4	5
self_pos_pos	Good_8	Good_2	11
self_pos_pos	Good_5	Good_4	7
self_pos_pos	Good_7	Good_7	11
self_pos_pos	Good_4	Good_10	8
self_pos_pos	Good_9	Good_10	5
self_pos_pos	Good_6	Good_10	7
self_pos_pos	Good_3	Good_10	5
self_pos_pos	Good_9	Good_9	5
self_neg_neg	Bad_4	Bad_6	5
self_neg_neg	Bad_8	Bad_9	12
self_neg_neg	Bad_5	Bad_1	13
self_neg_neg	Bad_4	Bad_5	12
self_neg_neg	Bad_10	Bad_4	7
self_neg_neg	Bad_6	Bad_3	10
self_neg_neg	Bad_5	Bad_3	7
self_neg_neg	Bad_1	Bad_8	11
self_neg_neg	Bad_3	Bad_2	4
self_neg_neg	Bad_3	Bad_2	5
self_pos_neg	Bad_10	Good_9	4
self_pos_neg	Bad_8	Good_2	5
self_pos_neg	Bad_4	Good_8	8
self_pos_neg	Bad_10	Good_7	2
self_pos_neg	Bad_2	Good_1	6
self_pos_neg	Bad_4	Good_1	1
self_pos_neg	Bad_3	Good_6	0
self_pos_neg	Bad_4	Good_9	0
self_pos_neg	Bad_5	Good_2	7
self_pos_neg	Bad_7	Good_4	5
self_neg_pos	Good_8	Bad_1	1
self_neg_pos	Good_2	Bad_3	5
self_neg_pos	Good_5	Bad_2	1
self_neg_pos	Good_1	Bad_9	4
self_neg_pos	Good_4	Bad_7	5
self_neg_pos	Good_5	Bad_8	3
self_neg_pos	Good_9	Bad_10	7
self_neg_pos	Good_5	Bad_2	2
self_neg_pos	Good_4	Bad_9	3
self_neg_pos	Good_5	Bad_9	2
self_pos_pos	Good_5	Good_2	7
self_pos_pos	Good_5	Good_3	7
self_pos_pos	Good_2	Good_4	3
self_pos_pos	Good_1	Good_3	9
self_pos_pos	Good_10	Good_6	10
self_pos_pos	Good_10	Good_9	12
self_pos_pos	Good_6	Good_5	9
self_pos_pos	Good_8	Good_6	12
self_pos_pos	Good_10	Good_1	8
self_pos_pos	Good_1	Good_4	6
self_neg_neg	Bad_10	Bad_2	9
self_neg_neg	Bad_6	Bad_7	10
self_neg_neg	Bad_10	Bad_4	9
self_neg_neg	Bad_8	Bad_8	9
self_neg_neg	Bad_9	Bad_2	5
self_neg_neg	Bad_4	Bad_1	5
self_neg_neg	Bad_3	Bad_9	6
self_neg_neg	Bad_6	Bad_4	7
self_neg_neg	Bad_6	Bad_4	10
self_neg_neg	Bad_1	Bad_7	6
self_pos_neg	Bad_2	Good_2	-2
self_pos_neg	Bad_6	Good_7	3
self_pos_neg	Bad_5	Good_10	2
self_pos_neg	Bad_5	Good_2	8
self_pos_neg	Bad_2	Good_7	0
self_pos_neg	Bad_5	Good_9	-2
self_pos_neg	Bad_4	Good_10	3
self_pos_neg	Bad_5	Good_8	3
self_pos_neg	Bad_5	Good_7	1
self_pos_neg	Bad_2	Good_6	0
self_neg_pos	Good_3	Bad_10	3
self_neg_pos	Good_6	Bad_3	4
self_neg_pos	Good_6	Bad_7	1
self_neg_pos	Good_7	Bad_9	0
self_neg_pos	Good_4	Bad_6	4
self_neg_pos	Good_1	Bad_4	6
self_neg_pos	Good_5	Bad_10	5
self_neg_pos	Good_7	Bad_5	4
self_neg_pos	Good_4	Bad_8	3
self_neg_pos	Good_10	Bad_7	8
self_pos_pos	Good_2	Good_7	8
self_pos_pos	Good_10	Good_2	9
self_pos_pos	Good_8	Good_3	5
self_pos_pos	Good_6	Good_8	6
self_pos_pos	Good_10	Good_10	11
self_pos_pos	Good_2	Good_7	12
self_pos_pos	Good_6	Good_4	10
self_pos_pos	Good_4	Good_6	5
self_pos_pos	Good_2	Good_2	9
self_pos_pos	Good_8	Good_6	10
self_neg_neg	Bad_9	Bad_2	9
self_neg_neg	Bad_1	Bad_10	3
self_neg_neg	Bad_9	Bad_4	7
self_neg_neg	Bad_3	Bad_5	11
self_neg_neg	Bad_9	Bad_4	8
self_neg_neg	Bad_3	Bad_1	11
self_neg_neg	Bad_1	Bad_7	9
self_neg_neg	Bad_5	Bad_7	8
self_neg_neg	Bad_8	Bad_4	6
self_neg_neg	Bad_8	Bad_2	10
self_pos_neg	Bad_6	Good_4	0
self_pos_neg	Bad_9	Good_6	6
self_pos_neg	Bad_3	Good_8	7
self_pos_neg	Bad_5	Good_5	3
self_pos_neg	Bad_1	Good_9	0
self_pos_neg	Bad_4	Good_5	7
self_pos_neg	Bad_6	Good_7	5
self_pos_neg	Bad_1	Good_9	4
self_pos_neg	Bad_10	Good_6	6
self_pos_neg	Bad_9	Good_10	0
self_neg_pos	Good_2	Bad_1	3
self_neg_pos	Good_2	Bad_1	2
self_neg_pos	Good_5	Bad_1	2
self_neg_pos	Good_5	Bad_7	4
self_neg_pos	Good_7	Bad_2	5
self_neg_pos	Good_10	Bad_10	2
self_neg_pos	Good_1	Bad_2	4
self_neg_pos	Good_3	Bad_9	0
self_neg_pos	Good_8	Bad_1	3
self_neg_pos	Good_7	Bad_9	5
self_pos_pos	Good_5	Good_2	11
self_pos_pos	Good_3	Good_9	7
self_pos_pos	Good_4	Good_7	10
self_pos_pos	Good_4	Good_8	8
self_pos_pos	Good_3	Good_9	8
self_pos_pos	Good_3	Good_4	11
self_pos_pos	Good_8	Good_7	6
self_pos_pos	Good_10	Good_8	10
self_pos_pos	Good_6	Good_7	8
self_pos_pos	Good_2	Good_1	9
self_neg_neg	Bad_6	Bad_6	7
self_neg_neg	Bad_7	Bad_8	5
self_neg_neg	Bad_5	Bad_7	8
self_neg_neg	Bad_4	Bad_4	7
self_neg_neg	Bad_1	Bad_10	4
self_neg_neg	Bad_6	Bad_6	5
self_neg_neg	Bad_1	Bad_7	11
self_neg_neg	Bad_2	Bad_4	7
self_neg_neg	Bad_7	Bad_6	12
self_neg_neg	Bad_4	Bad_3	10
self_pos_neg	Bad_10	Good_1	5
self_pos_neg	Bad_9	Good_1	1
self_pos_neg	Bad_10	Good_3	3
self_pos_neg	Bad_1	Good_1	5
self_pos_neg	Bad_10	Good_5	0
self_pos_neg	Bad_1	Good_3	-1
self_pos_neg	Bad_2	Good_5	6
self_pos_neg	Bad_8	Good_3	3
self_pos_neg	Bad_9	Good_6	7
self_pos_neg	Bad_3	Good_8	-1
self_neg_pos	Good_3	Bad_3	3
self_neg_pos	Good_9	Bad_3	2
self_neg_pos	Good_7	Bad_4	3
self_neg_pos	Good_5	Bad_5	1
self_neg_pos	Good_2	Bad_3	2
self_neg_pos	Good_1	Bad_2	6
self_neg_pos	Good_8	Bad_9	-1
self_neg_pos	Good_10	Bad_9	2
self_neg_pos	Good_10	Bad_4	2
self_neg_pos	Good_6	Bad_8	-1
self_pos_pos	Good_10	Good_9	6
self_pos_pos	Good_6	Good_5	8
self_pos_pos	Good_6	Good_1	10
self_pos_pos	Good_8	Good_5	13
self_pos_pos	Good_3	Good_1	8
self_pos_pos	Good_8	Good_10	11
self_pos_pos	Good_10	Good_7	7
self_pos_pos	Good_9	Good_7	5
self_pos_pos	Good_2	Good_3	7
self_pos_pos	Good_6	Good_5	11
self_neg_neg	Bad_6	Bad_5	9
self_neg_neg	Bad_6	Bad_10	11
self_neg_neg	Bad_6	Bad_7	12
self_neg_neg	Bad_6	Bad_4	4
self_neg_neg	Bad_5	Bad_9	10
self_neg_neg	Bad_7	Bad_2	9
self_neg_neg	Bad_2	Bad_10	8
self_neg_neg	Bad_6	Bad_6	6
self_neg_neg	Bad_7	Bad_6	11
self_neg_neg	Bad_2	Bad_7	10
self_pos_neg	Bad_6	Good_5	-1
self_pos_neg	Bad_2	Good_6	3
self_pos_neg	Bad_8	Good_1	5
self_pos_neg	Bad_6	Good_2	5
self_pos_neg	Bad_10	Good_8	7
self_pos_neg	Bad_8	Good_7	4
self_pos_neg	Bad_10	Good_2	3
self_pos_neg	Bad_10	Good_5	4
self_pos_neg	Bad_2	Good_1	-1
self_pos_neg	Bad_10	Good_4	4
self_neg_pos	Good_4	Bad_9	1
self_neg_pos	Good_7	Bad_2	5
self_neg_pos	Good_1	Bad_1	2
self_neg_pos	Good_8	Bad_6	5
self_neg_pos	Good_1	Bad_2	2
self_neg_pos	Good_3	Bad_5	2
self_neg_pos	Good_3	Bad_6	1
self_neg_pos	Good_9	Bad_1	-2
self_neg_pos	Good_5	Bad_8	1
self_neg_pos	Good_10	Bad_2	6
self_pos_pos	Good_2	Good_2	11
self_pos_pos	Good_4	Good_3	7
self_pos_pos	Good_9	Good_6	9
self_pos_pos	Good_1	Good_2	6
self_pos_pos	Good_2	Good_5	8
self_pos_pos	Good_8	Good_2	12
self_pos_pos	Good_8	Good_2	5
self_pos_pos	Good_6	Good_10	4
self_pos_pos	Good_7	Good_7	5
self_pos_pos	Good_2	Good_5	9
self_neg_neg	Bad_5	Bad_4	5
self_neg_neg	Bad_6	Bad_3	8
self_neg_neg	Bad_4	Bad_7	7
self_neg_neg	Bad_10	Bad_4	7
self_neg_neg	Bad_10	Bad_5	6
self_neg_neg	Bad_5	Bad_9	10
self_neg_neg	Bad_7	Bad_5	9
self_neg_neg	Bad_6	Bad_3	5
self_neg_neg	Bad_1	Bad_2	8
self_neg_neg	Bad_4	Bad_10	5
self_pos_neg	Bad_2	Good_6	-1
self_pos_neg	Bad_5	Good_3	5
self_pos_neg	Bad_1	Good_7	4
self_pos_neg	Bad_6	Good_2	5
self_pos_neg	Bad_3	Good_5	3
self_pos_neg	Bad_6	Good_4	7
self_pos_neg	Bad_7	Good_4	3
self_pos_neg	Bad_9	Good_5	3
self_pos_neg	Bad_8	Good_8	-2
self_pos_neg	Bad_6	Good_8	8
self_neg_pos	Good_1	Bad_10	1
self_neg_pos	Good_4	Bad_6	2
self_neg_pos	Good_9	Bad_10	3
self_neg_pos	Good_7	Bad_6	8
self_neg_pos	Good_10	Bad_7	0
self_neg_pos	Good_5	Bad_6	3
self_neg_pos	Good_10	Bad_6	0
self_neg_pos	Good_5	Bad_6	1
self_neg_pos	Good_1	Bad_3	6
self_neg_pos	Good_5	Bad_7	4
self_pos_pos	Good_2	Good_3	5
self_pos_pos	Good_10	Good_5	4
self_pos_pos	Good_6	Good_4	5
self_pos_pos	Good_3	Good_3	10
self_pos_pos	Good_6	Good_7	9
self_pos_pos	Good_4	Good_5	8
self_pos_pos	Good_8	Good_2	10
self_pos_pos	Good_6	Good_6	7
self_pos_pos	Good_6	Good_8	6
self_pos_pos	Good_7	Good_7	9
self_neg_neg	Bad_1	Bad_7	10
self_neg_neg	Bad_10	Bad_6	4
self_neg_neg	Bad_6	Bad_1	9
self_neg_neg	Bad_3	Bad_7	6
self_neg_neg	Bad_1	Bad_5	6
self_neg_neg	Bad_10	Bad_1	12
self_neg_neg	Bad_9	Bad_10	10
self_neg_neg	Bad_7	Bad_4	10
self_neg_neg	Bad_5	Bad_5	11
